,title,release_date,poster,allocine_id,genre
2890,Humpday,2009-09-16,http://fr.web.img6.acsta.net/medias/nmedia/18/70/42/65/19154452.jpg,144707,Comédie
2891,Star Trek Into Darkness,2013-06-12,http://fr.web.img6.acsta.net/medias/nmedia/18/95/04/04/20535567.jpg,145475,Action
2895,Mes séances de lutte,2013-11-06,http://fr.web.img2.acsta.net/pictures/210/489/21048907_20131011174135418.jpg,216643,Drame
2896,Gemma Bovery,2014-09-10,http://fr.web.img6.acsta.net/pictures/14/07/28/11/43/326431.jpg,219715,Comédie
2897,La Bataille de Solférino,2013-09-18,http://fr.web.img6.acsta.net/pictures/210/059/21005926_20130703171614873.jpg,220995,Drame
2903,Maidan,2014-05-23,http://fr.web.img4.acsta.net/pictures/14/04/30/13/46/189334.jpg,228419,Documentaire
2904,La Bataille de la Montagne du Tigre,2015-06-17,http://fr.web.img2.acsta.net/pictures/15/04/29/12/05/421613.jpg,230723,Action
2906,Nous étions soldats,2002-04-17,http://fr.web.img3.acsta.net/medias/nmedia/00/02/43/96/affsoldats.jpg,35139,Action
2907,Sous X,2015-01-14,http://fr.web.img4.acsta.net/pictures/14/10/16/11/45/283410.jpg,231747,Drame
2910,Voisin contre voisin,2007-05-30,http://fr.web.img6.acsta.net/medias/nmedia/18/63/09/26/18766058.jpg,111939,Comédie
2912,L'Âge de glace : La dérive des continents,2012-06-27,http://fr.web.img6.acsta.net/medias/nmedia/18/86/68/30/20093574.jpg,181059,Animation
2914,La Jeune fille et les loups,2008-02-13,http://fr.web.img5.acsta.net/medias/nmedia/18/65/08/06/18831299.jpg,120643,Drame
2915,Un été à Osage County,2014-02-26,http://fr.web.img5.acsta.net/pictures/14/01/17/10/17/335126.jpg,186179,Comédie
2916,Jours d'hiver,2007-10-17,http://fr.web.img6.acsta.net/medias/nmedia/18/64/73/24/18815783.jpg,55363,Animation
2917,Détrompez-vous,2007-10-24,http://fr.web.img4.acsta.net/medias/nmedia/18/64/63/52/18807735.jpg,121155,Comédie
2918,Lovely Bones,2010-02-10,http://fr.web.img4.acsta.net/medias/nmedia/18/73/95/40/19245064.jpg,56899,Drame
2920,Virgil,2005-09-07,http://fr.web.img2.acsta.net/medias/nmedia/18/35/53/64/18435169.jpg,57923,Comédie
2923,Le Chaos,2007-12-05,http://fr.web.img6.acsta.net/medias/nmedia/18/64/65/67/18836517.jpg,125251,Drame
2924,La Terre outragée,2012-03-28,http://fr.web.img3.acsta.net/medias/nmedia/18/85/91/31/20027224.jpg,190787,Drame
2925,Pure,2011-09-28,http://fr.web.img6.acsta.net/medias/nmedia/18/85/55/41/19796265.jpg,192579,Drame
2926,Le Jour des Corneilles,2012-10-24,http://fr.web.img2.acsta.net/medias/nmedia/18/91/27/06/20195267.jpg,194371,Animation
2929,Babycall,2012-05-02,http://fr.web.img1.acsta.net/medias/nmedia/18/88/68/56/20067633.jpg,196676,Thriller-Policier
2931,Boulevard du crépuscule,1951-04-18,http://fr.web.img2.acsta.net/pictures/16/07/19/16/56/511102.jpg,836,Drame
2932,Transformers 2: la Revanche,2009-06-24,http://fr.web.img2.acsta.net/medias/nmedia/18/66/95/87/19116655.jpg,132420,Action
2934,Funny People,2009-10-07,http://fr.web.img1.acsta.net/medias/nmedia/18/71/80/48/19164070.jpg,134724,Comédie dramatique
2935,La Grande Muraille,2015-02-04,http://fr.web.img2.acsta.net/medias/nmedia/18/65/65/29/18879948.jpg,3908,Drame
2936,Une histoire italienne,2008-07-09,http://fr.web.img5.acsta.net/medias/nmedia/18/66/54/59/18958303.jpg,134980,Drame
2938,La Nuit Nomade,2012-04-04,http://fr.web.img3.acsta.net/medias/nmedia/18/87/60/35/19935428.jpg,201028,Documentaire
2940,Dans l'ombre de Mary - La promesse de Walt Disney,2014-03-05,http://fr.web.img4.acsta.net/pictures/13/12/30/16/21/252469.jpg,204100,Drame
2941,Un Nuage dans un verre d'eau,2013-08-14,http://fr.web.img1.acsta.net/pictures/210/128/21012836_201306171222555.jpg,140868,Thriller-Policier
2942,20 ans d'écart,2013-03-06,http://fr.web.img5.acsta.net/medias/nmedia/18/96/11/54/20446783.jpg,209732,Comédie
2943,Les Deux Anglaises et le Continent,1971-11-18,http://fr.web.img1.acsta.net/medias/nmedia/18/70/94/20/19117513.jpg,83012,Comédie dramatique
2944,Suite Française,2015-04-01,http://fr.web.img5.acsta.net/pictures/15/01/14/09/45/499078.jpg,214084,Drame
2945,La Confrérie des larmes,2013-10-09,http://fr.web.img2.acsta.net/pictures/210/361/21036195_20130904172030383.jpg,215108,Thriller-Policier
2947,Métamorphoses,2014-09-03,http://fr.web.img2.acsta.net/pictures/14/09/05/15/52/597917.jpg,221252,Comédie dramatique
2948,Trouble Every Day,2001-07-11,http://fr.web.img4.acsta.net/medias/nmedia/00/02/29/16/69199419_af.jpg,29252,Thriller-Policier
2950,Catacombes,2014-08-20,http://fr.web.img6.acsta.net/pictures/14/07/08/11/42/127846.jpg,226884,Thriller-Policier
2951,Snow in Paradise,2015-03-04,http://fr.web.img6.acsta.net/pictures/14/11/24/16/59/582748.jpg,228420,Drame
2952,Coucou nous voilà,2014-09-24,http://fr.web.img5.acsta.net/pictures/14/05/02/10/02/472513.jpg,228676,Animation
2954,"4, 5, 6... Mélie pain d'épice",2009-10-21,http://fr.web.img1.acsta.net/medias/nmedia/18/71/80/69/19145782.jpg,170308,Animation
2955,A chacun sa guerre,1996-01-17,http://fr.web.img4.acsta.net/medias/nmedia/18/64/41/63/18776813.jpg,39492,Drame
2959,"Don Giovanni, naissance d'un opéra",2010-05-12,http://fr.web.img2.acsta.net/medias/nmedia/18/77/49/26/19409005.jpg,173124,Drame
2962,"Ensemble, c'est tout",2007-03-21,http://fr.web.img6.acsta.net/medias/nmedia/18/63/78/01/18744345.jpg,109636,Comédie dramatique
2963,Docteur Jerry et Mister Love,2013-07-10,http://fr.web.img3.acsta.net/pictures/210/052/21005287_2013051312395722.jpg,45636,Comédie
2964,Taxi 4,2007-02-14,http://fr.web.img3.acsta.net/medias/nmedia/18/63/73/33/18723066.jpg,112452,Comédie
2967,Country Strong,2011-05-04,http://fr.web.img6.acsta.net/medias/nmedia/18/81/92/94/19670272.jpg,183108,Drame
2968,Le Furet,2003-10-29,http://fr.web.img6.acsta.net/medias/nmedia/18/35/14/75/18364440.jpg,53828,Comédie
2973,Les Misérables,2013-02-13,http://fr.web.img5.acsta.net/medias/nmedia/18/91/00/76/20364091.jpg,190788,Drame
2974,L'Hypnotiseur,2013-05-08,http://fr.web.img5.acsta.net/medias/nmedia/18/97/15/43/20533321.jpg,191300,Thriller-Policier
2978,Dikkenek,2006-06-21,http://fr.web.img6.acsta.net/medias/nmedia/18/35/87/40/18629488.jpg,61252,Comédie
2979,Les Pingouins de Madagascar,2014-12-17,http://fr.web.img5.acsta.net/pictures/14/11/07/15/31/041365.jpg,192324,Animation
2980,Invasion,2007-10-17,http://fr.web.img5.acsta.net/medias/nmedia/18/63/80/41/18796700.jpg,61764,Thriller-Policier
2983,Michael Kohlhaas,2013-08-14,http://fr.web.img5.acsta.net/pictures/210/079/21007923_20130523155127348.jpg,197189,Drame
2986,Non coupable,1947-09-24,http://fr.web.img2.acsta.net/medias/nmedia/18/78/06/93/19445085.jpg,2629,Comédie dramatique
2987,Ninja Assassin,2010-02-10,http://fr.web.img6.acsta.net/medias/nmedia/18/66/94/97/19219835.jpg,134213,Action
2989,Maigret tend un piège,1958-01-29,http://fr.web.img6.acsta.net/medias/nmedia/18/35/84/91/18429481.jpg,3653,Thriller-Policier
2990,Los Bastardos,2009-01-28,http://fr.web.img2.acsta.net/medias/nmedia/18/66/70/81/19039397.jpg,134981,Drame
2991,La Tour de Guet,2013-09-11,http://fr.web.img4.acsta.net/pictures/210/124/21012412_20130613163705678.jpg,201797,Drame
2993,Sleep Dealer,2008-12-10,http://fr.web.img1.acsta.net/medias/nmedia/18/67/28/07/19000598.jpg,138821,Thriller-Policier
2994,Iron Man 3,2013-04-24,http://fr.web.img5.acsta.net/medias/nmedia/18/91/08/37/20508296.jpg,139589,Action
2995,Les Stagiaires,2013-06-26,http://fr.web.img4.acsta.net/pictures/210/099/21009987_20130607161738976.jpg,206149,Comédie
2996,M.A.S.H.,1970-05-01,http://fr.web.img3.acsta.net/medias/nmedia/18/35/20/65/18823234.jpg,10053,Comédie
2997,Les Tontons farceurs,1965-11-24,http://fr.web.img2.acsta.net/pictures/15/11/20/11/58/061569.jpg,10565,Comédie
2998,Disparue en hiver,2015-01-21,http://fr.web.img6.acsta.net/pictures/14/12/22/15/00/038555.jpg,142917,Thriller-Policier
2999,Soeurs malgré elles,2011-01-19,http://fr.web.img5.acsta.net/medias/nmedia/18/74/26/39/19630769.jpg,143429,Comédie dramatique
3000,Un amour de sorcière,1997-05-16,http://fr.web.img1.acsta.net/medias/nmedia/18/66/79/37/18955695.jpg,13893,Comédie
3001,La Révélation d'Ela,2015-06-03,http://fr.web.img2.acsta.net/pictures/15/04/27/16/17/149352.jpg,217669,Drame
3003,Search Party,2014-12-10,http://fr.web.img3.acsta.net/pictures/14/11/24/15/09/025279.jpg,219461,Comédie
3004,Swandown,2013-12-04,http://fr.web.img1.acsta.net/pictures/210/561/21056181_20131108123434973.jpg,220997,Documentaire
3006,Nymphomaniac - Volume 2,2014-01-29,http://fr.web.img3.acsta.net/pictures/14/01/07/12/09/358282.jpg,222021,Drame
3009,A 14 ans,2015-02-25,http://fr.web.img6.acsta.net/pictures/14/12/18/16/23/309546.jpg,227397,Drame
3012,Lilla Anna,2015-04-08,http://fr.web.img2.acsta.net/pictures/15/02/06/15/16/109393.jpg,233797,Animation
3014,Coraline,2009-06-10,http://fr.web.img2.acsta.net/medias/nmedia/18/65/68/82/19116343.jpg,109125,Animation
3015,Paprika,2006-12-06,http://fr.web.img3.acsta.net/medias/nmedia/18/63/09/32/18678953.jpg,115013,Animation
3017,Opéra Jawa,2008-03-26,http://fr.web.img6.acsta.net/medias/nmedia/18/63/10/34/18913952.jpg,118341,Comédie dramatique
3018,Tu seras mon fils,2011-08-24,http://fr.web.img4.acsta.net/medias/nmedia/18/84/33/11/19736559.jpg,185157,Drame
3021,T'empêches tout le monde de dormir,1982-03-31,http://fr.web.img2.acsta.net/medias/nmedia/18/62/90/95/18658523.jpg,57669,Comédie
3022,Chassé-croisé à Manhattan,2006-11-22,http://fr.web.img5.acsta.net/medias/nmedia/18/60/07/22/18686143.jpg,58437,Comédie
3023,Standard Operating Procedure,2008-09-24,http://fr.web.img2.acsta.net/medias/nmedia/18/66/97/42/18975476.jpg,124229,Documentaire
3025,Scialla!,2013-02-13,http://fr.web.img5.acsta.net/medias/nmedia/18/96/13/44/20448021.jpg,196165,Comédie
3026,Eugenio,1981-02-18,http://fr.web.img6.acsta.net/pictures/210/414/21041470_20130918165630143.jpg,1350,Drame
3028,Inch'Allah,2013-04-03,http://fr.web.img2.acsta.net/medias/nmedia/18/96/38/40/20490057.JPG,199750,Drame
3029,Brèves Rencontres,1988-03-30,http://fr.web.img1.acsta.net/pictures/19/08/13/10/14/4603040.jpg,3398,Comédie dramatique
3030,I Am Because We Are,2009-03-25,http://fr.web.img1.acsta.net/medias/nmedia/18/67/28/10/19044956.jpg,134982,Documentaire
3032,"Thelma, Louise et Chantal",2010-03-03,http://fr.web.img2.acsta.net/medias/nmedia/18/67/28/14/19240931.jpg,138822,Comédie
3033,Bazar,2009-12-02,http://fr.web.img4.acsta.net/medias/nmedia/18/73/18/83/19196588.jpg,140614,Comédie dramatique
3034,La Reine Margot,1994-05-13,http://fr.web.img3.acsta.net/pictures/210/034/21003409_20130506103228559.jpg,10054,Drame
3036,"Babe, le cochon devenu berger",1996-02-21,http://fr.web.img5.acsta.net/medias/nmedia/18/77/17/29/19368642.jpg,13894,Comédie
3037,Kansas City,1996-05-15,http://fr.web.img2.acsta.net/medias/nmedia/18/62/92/73/18659461.jpg,14662,Thriller-Policier
3038,Les voleurs,1996-08-21,http://fr.web.img6.acsta.net/medias/nmedia/18/78/36/04/19458138.jpg,14918,Thriller-Policier
3040,Le Grand Retournement,2013-01-23,http://fr.web.img3.acsta.net/medias/nmedia/18/94/58/87/20397905.jpg,215366,Comédie dramatique
3042,American Ultra,2015-08-19,http://fr.web.img2.acsta.net/pictures/15/07/30/16/05/355302.jpg,225094,Action
3044,Loin de mon père,2015-02-25,http://fr.web.img2.acsta.net/pictures/15/01/16/15/32/545085.jpg,228422,Drame
3046,A trois on y va,2015-03-25,http://fr.web.img4.acsta.net/pictures/15/02/06/15/07/071757.jpg,229702,Comédie
3049,Bienvenue à Cedar Rapids,2011-06-15,http://fr.web.img5.acsta.net/medias/nmedia/18/82/55/54/19626982.jpg,170054,Comédie
3050,Bajrangi Bhaijaan,2015-07-17,http://fr.web.img6.acsta.net/pictures/15/06/24/12/29/281913.jpg,238150,Drame
3053,La Famille Savage,2008-02-20,http://fr.web.img2.acsta.net/medias/nmedia/18/64/11/98/18883132.jpg,110662,Drame
3054,Marguerite et le dragon,2013-10-30,http://fr.web.img6.acsta.net/pictures/210/226/21022601_20130725124344601.jpg,179014,Documentaire
3057,Attila Marcel,2013-10-30,http://fr.web.img5.acsta.net/pictures/210/414/21041438_20130918153131316.jpg,54342,Comédie
3058,Under the Skin,2014-06-25,http://fr.web.img5.acsta.net/pictures/14/05/07/15/58/238222.jpg,187462,Thriller-Policier
3059,Coldwater,2014-07-09,http://fr.web.img5.acsta.net/pictures/14/05/22/12/03/354014.jpg,56902,Drame
3060,Mi-temps au mitard,2005-11-23,http://fr.web.img4.acsta.net/medias/nmedia/18/35/32/54/18432715.jpg,57670,Comédie
3062,Belleville Tokyo,2011-06-01,http://fr.web.img6.acsta.net/medias/nmedia/18/83/57/55/19697224.jpg,190790,Drame
3063,Galia,1966-01-23,http://fr.web.img3.acsta.net/medias/nmedia/18/66/20/29/18918693.jpg,60230,Drame
3064,Goal II la consécration,2007-04-11,http://fr.web.img3.acsta.net/medias/nmedia/18/63/78/15/18758362.jpg,61254,Comédie dramatique
3065,Michou d'Auber,2007-02-28,http://fr.web.img4.acsta.net/medias/nmedia/18/36/31/39/18710935.jpg,61510,Comédie dramatique
3066,Henri,2013-12-04,http://fr.web.img4.acsta.net/pictures/210/548/21054873_20131105154123207.jpg,193094,Comédie dramatique
3067,Opération Okavango 3D,2007-10-17,http://fr.web.img6.acsta.net/medias/nmedia/18/64/97/76/18815113.jpg,130886,Documentaire
3068,Les Voyages de Gulliver,1944-10-20,http://fr.web.img5.acsta.net/pictures/15/09/24/16/55/510647.jpg,327,Animation
3070,L'Enjeu,2012-10-24,http://fr.web.img3.acsta.net/medias/nmedia/18/65/05/67/20266898.jpg,2375,Comédie dramatique
3071,The Visitor,2008-10-29,http://fr.web.img1.acsta.net/medias/nmedia/18/66/05/74/18993406.jpg,133703,Drame
3072,12 Rounds,2009-08-26,http://fr.web.img6.acsta.net/medias/nmedia/18/69/69/31/19133778.jpg,134215,Action
3073,Liverpool,2009-08-05,http://fr.web.img1.acsta.net/medias/nmedia/18/66/50/19/19142792.jpg,134983,Drame
3074,Garçon!,1983-11-09,http://fr.web.img5.acsta.net/medias/nmedia/18/36/15/22/18463175.jpg,5703,Comédie dramatique
3075,Joker,2015-01-14,http://fr.web.img3.acsta.net/pictures/14/12/18/16/19/085837.jpg,203335,Action
3076,Les Invincibles,2013-09-18,http://fr.web.img5.acsta.net/pictures/13/12/19/17/37/237899.jpg,209735,Comédie
3078,Youssou Ndour : I bring what I love,2010-04-14,http://fr.web.img3.acsta.net/medias/nmedia/18/70/91/11/19116681.jpg,146503,Documentaire
3080,Poursuite,1996-11-27,http://fr.web.img2.acsta.net/medias/nmedia/18/65/54/91/18869559.jpg,15943,Thriller-Policier
3082,Midnight Globe,2013-12-04,http://fr.web.img6.acsta.net/pictures/16/02/04/12/59/395762.jpg,220487,Thriller-Policier
3083,Au bord du monde,2014-01-22,http://fr.web.img2.acsta.net/pictures/15/01/09/09/55/474554.jpg,220999,Documentaire
3085,"Titli, Une chronique indienne",2015-05-06,http://fr.web.img5.acsta.net/pictures/15/02/26/12/00/381426.jpg,228423,Drame
3086,The Go-Go Boys,2014-10-22,http://fr.web.img5.acsta.net/pictures/14/10/08/14/42/277167.jpg,228679,Documentaire
3087,Les Jours d'avant,2015-02-04,http://fr.web.img6.acsta.net/pictures/15/01/05/12/31/001837.jpg,232263,Drame
3089,Dangereuse séduction,2007-04-11,http://fr.web.img5.acsta.net/medias/nmedia/18/60/11/71/18750977.jpg,38983,Thriller-Policier
3090,Billy le menteur,2012-09-26,http://fr.web.img2.acsta.net/medias/nmedia/18/90/64/53/20129484.jpg,39495,Comédie
3092,Une Chinoise,2010-09-08,http://fr.web.img4.acsta.net/medias/nmedia/18/78/80/44/19479709.jpg,173383,Drame
3093,Truands,2007-01-17,http://fr.web.img6.acsta.net/medias/nmedia/18/62/85/42/18703546.jpg,108871,Thriller-Policier
3097,28 semaines plus tard,2007-09-19,http://fr.web.img1.acsta.net/medias/nmedia/18/63/30/61/18795535.jpg,118343,Thriller-Policier
3098,La Voix des morts : la lumière,2007-05-09,http://fr.web.img3.acsta.net/medias/nmedia/18/64/26/75/18764569.jpg,119367,Thriller-Policier
3099,L'Odyssée de Pi,2012-12-19,http://fr.web.img1.acsta.net/medias/nmedia/18/93/60/26/20298702.jpg,54343,Drame
3100,La Vallée des fleurs,2007-01-24,http://fr.web.img3.acsta.net/medias/nmedia/18/36/27/24/18683851.jpg,57415,Drame
3102,Remo sans arme mais dangereux,1986-03-19,http://fr.web.img3.acsta.net/medias/nmedia/18/66/61/50/18944077.jpg,58183,Action
3103,Braquage à l'Anglaise,2008-08-06,http://fr.web.img1.acsta.net/medias/nmedia/18/65/14/28/18960015.jpg,126279,Thriller-Policier
3104,Bienvenue chez les Ch'tis,2008-02-27,http://fr.web.img5.acsta.net/medias/nmedia/18/64/74/53/18889951.jpg,126535,Comédie
3105,Les Enfants invisibles,2009-05-20,http://fr.web.img3.acsta.net/medias/nmedia/18/62/82/98/19102853.jpg,61767,Drame
3109,Bienvenue à Bataville,2008-11-19,http://fr.web.img2.acsta.net/medias/nmedia/18/67/73/97/18995325.jpg,132168,Documentaire
3113,Les Dragueurs,1959-04-29,http://fr.web.img3.acsta.net/medias/nmedia/18/35/56/36/19721037.jpg,3144,Drame
3114,L'Argent de la vieille,1977-11-30,http://fr.web.img5.acsta.net/medias/nmedia/18/62/59/09/18649427.jpg,4936,Comédie
3115,L'Homme de nulle part,1937-02-18,http://fr.web.img3.acsta.net/medias/nmedia/18/72/09/23/19152980.jpg,138056,Drame
3116,"Jasper, pingouin explorateur",2009-12-16,http://fr.web.img3.acsta.net/medias/nmedia/18/67/28/95/19183632.jpg,138824,Animation
3118,La Grande boucle,2013-06-12,http://fr.web.img4.acsta.net/pictures/210/023/21002373_20130430122051035.jpg,205384,Comédie
3119,Dark Skies,2013-06-26,http://fr.web.img5.acsta.net/pictures/210/031/21003160_20130503160026901.jpg,206920,Thriller-Policier
3120,Le maître des éléphants,1995-12-20,http://fr.web.img1.acsta.net/medias/nmedia/images/affiches/034434.jpg,13384,Comédie dramatique
3121,Le Pacte du mal,2010-11-17,http://fr.web.img6.acsta.net/medias/nmedia/18/81/87/38/19574972.jpg,144456,Drame
3122,Leviathan,2013-08-28,http://fr.web.img3.acsta.net/pictures/210/204/21020410_20130717161646344.jpg,209992,Documentaire
3123,Donnie Brasco,1997-03-19,http://fr.web.img5.acsta.net/medias/nmedia/18/36/25/02/19253424.jpg,13896,Thriller-Policier
3124,Air Doll,2010-06-16,http://fr.web.img6.acsta.net/medias/nmedia/18/70/48/84/19459521.jpg,145736,Drame
3125,Il était une foi,2012-11-07,http://fr.web.img1.acsta.net/medias/nmedia/18/93/50/07/20259884.jpg,213064,Drame
3129,Super Trash,2013-10-09,http://fr.web.img5.acsta.net/pictures/210/207/21020786_20130718122034137.jpg,222792,Documentaire
3130,Les femmes de Visegrad,2014-04-30,http://fr.web.img2.acsta.net/pictures/14/03/27/11/24/119097.jpg,223048,Drame
3131,Copland,1997-10-29,http://fr.web.img5.acsta.net/medias/nmedia/18/67/67/24/18992443.jpg,28232,Thriller-Policier
3133,A girl at my door,2014-11-05,http://fr.web.img6.acsta.net/pictures/14/09/08/14/36/418166.jpg,228424,Drame
3134,La Chute du faucon noir,2002-02-20,http://fr.web.img1.acsta.net/medias/nmedia/00/02/38/61/affauconnoir.jpg,35144,Action
3136,Oriana Fallaci,2015-08-05,http://fr.web.img2.acsta.net/pictures/15/07/01/13/15/321958.jpg,237640,Drame
3138,Le Soleil des voyous,1967-06-02,http://fr.web.img6.acsta.net/medias/nmedia/18/70/94/59/19117608.jpg,43592,Thriller-Policier
3139,La Nuit au musée,2007-02-07,http://fr.web.img6.acsta.net/medias/nmedia/18/62/88/34/18701946.jpg,109640,Comédie
3140,Les nuits rouges du bourreau de jade,2011-04-27,http://fr.web.img6.acsta.net/medias/nmedia/18/82/68/25/19700319.jpg,110664,Thriller-Policier
3141,2h37,2006-11-29,http://fr.web.img3.acsta.net/medias/nmedia/18/61/28/72/18673304.jpg,111432,Drame
3142,Indigène d'Eurasie,2010-12-08,http://fr.web.img1.acsta.net/medias/nmedia/18/82/01/02/19590241.jpg,179784,Drame
3143,Motown : la véritable histoire,2003-11-19,http://fr.web.img1.acsta.net/medias/nmedia/18/35/15/04/18365858.jpg,49480,Documentaire
3146,"Synecdoche, New York",2009-04-01,http://fr.web.img1.acsta.net/medias/nmedia/18/66/47/58/19074146.jpg,117064,Comédie dramatique
3148,Spider-Man 3,2007-05-01,http://fr.web.img3.acsta.net/medias/nmedia/18/35/62/65/18754165.jpg,56136,Action
3151,Coeurs perdus,2007-06-06,http://fr.web.img2.acsta.net/medias/nmedia/18/35/86/37/18759571.jpg,59208,Thriller-Policier
3152,Des Morceaux de Moi,2013-02-13,http://fr.web.img5.acsta.net/pictures/210/442/21044220_20130926101452829.jpg,192072,Comédie
3153,Fast & Furious : Tokyo Drift,2006-07-19,http://fr.web.img4.acsta.net/medias/nmedia/18/36/31/38/18654335.jpg,61256,Action
3155,D'Arusha à Arusha,2009-12-16,http://fr.web.img6.acsta.net/medias/nmedia/18/73/07/12/19188923.jpg,129864,Documentaire
3156,La Marea,2008-04-23,http://fr.web.img5.acsta.net/medias/nmedia/18/64/99/25/18817693.jpg,131145,Drame
3158,Tombe les filles et tais-toi,1972-12-21,http://fr.web.img4.acsta.net/pictures/19/05/28/15/15/5119403.jpg,841,Comédie
3160,A l'ombre de la république,2012-03-07,http://fr.web.img6.acsta.net/medias/nmedia/18/89/09/15/20024537.jpg,197705,Documentaire
